,car_index,location_country,location_state,location_city,location_latitude,location_longitude
510,C0510,US,TN,Nashville,36.111119,-86.786059
511,C0511,US,TN,Mount Juliet,36.22617,-86.501378
512,C0512,US,TN,Murfreesboro,35.725201,-86.417905
513,C0513,US,TN,Nashville,36.157319,-86.766197
514,C0514,US,TN,Nashville,36.12137,-86.626755
515,C0515,US,TN,Nashville,36.152335,-86.794133
516,C0516,US,TN,Nashville,36.111307,-86.786937
517,C0517,US,TN,Brentwood,36.024077,-86.748143
518,C0518,US,TN,Nashville,36.140738,-86.763659
519,C0519,US,TN,Nashville,36.18226,-86.749635
520,C0520,US,TN,Nashville,36.181061,-86.794194
521,C0521,US,TN,Nashville,36.221891,-86.801671
522,C0522,US,TN,Nashville,36.153115,-86.793428
523,C0523,US,TN,Nashville,36.172786,-86.600788
524,C0524,US,TN,Nashville,36.15822,-86.863729
525,C0525,US,TN,La Vergne,36.026071,-86.583121
526,C0526,US,TN,Nashville,36.258973,-86.738503
527,C0527,US,TN,Nashville,36.066476,-86.592047
528,C0528,US,TN,Mount Juliet,36.153175,-86.503695
529,C0529,US,TN,Nashville,36.206111,-86.68997
530,C0530,US,TN,Nolensville,35.952885,-86.698644
531,C0531,US,TN,Nashville,36.049018,-86.705647
532,C0532,US,TN,Murfreesboro,35.890777,-86.478771
533,C0533,US,TN,Nashville,36.018439,-86.657559
534,C0534,US,TN,Nashville,36.191335,-86.812505
535,C0535,US,TN,Nashville,36.109093,-86.708792
536,C0536,US,TN,Brentwood,35.988259,-86.819378
537,C0537,US,TN,Nashville,36.252587,-86.725395
538,C0538,US,TN,Nashville,36.252942,-86.726215
539,C0539,US,TN,Nashville,36.152299,-86.7949
540,C0540,US,TN,Nashville,36.152748,-86.794126
541,C0541,US,TN,Nashville,36.150386,-86.833733
542,C0542,US,TN,Brentwood,35.976307,-86.778477
543,C0543,US,TN,White House,36.469712,-86.672079
544,C0544,US,TN,Brentwood,35.976079,-86.777156
545,C0545,US,TN,Nashville,36.14532,-86.816072
546,C0546,US,KY,Madisonville,37.317307,-87.472873
547,C0547,US,TN,Murfreesboro,35.75606,-86.407782
548,C0548,US,TN,Clarksville,36.582785,-87.397139
549,C0549,US,TN,Hendersonville,36.316099,-86.561481
550,C0550,US,ID,Boise,43.622475,-116.251316
551,C0551,US,ID,Boise,43.57117,-116.297417
552,C0552,US,ID,Meridian,43.631187,-116.3573
553,C0553,US,ID,Meridian,43.629491,-116.355908
554,C0554,US,ID,Boise,43.594424,-116.185931
555,C0555,US,ID,Meridian,43.630482,-116.357453
556,C0556,US,ID,Caldwell,43.607373,-116.675169
557,C0557,US,ID,Boise,43.55967,-116.285246
558,C0558,US,ID,Boise,43.62788,-116.202069
559,C0559,US,ID,Boise,43.60851,-116.192855
560,C0560,US,ID,Meridian,43.632426,-116.35062
561,C0561,US,ID,Boise,43.544519,-116.306424
562,C0562,US,ID,Boise,43.565004,-116.172114
563,C0563,US,ID,Meridian,43.624472,-116.411493
564,C0564,US,ID,Meridian,43.61086,-116.39175
565,C0565,US,UT,Orem,40.313308,-111.724429
566,C0566,US,ID,Meridian,43.624991,-116.409911
567,C0567,US,ID,Pocatello,42.877013,-112.424296
568,C0568,US,ID,Boise,43.644158,-116.284799
569,C0569,US,ID,Boise,43.583208,-116.195895
570,C0570,US,ID,Boise,43.644795,-116.285061
571,C0571,US,ID,Boise,43.559954,-116.287201
572,C0572,US,ID,Boise,43.719967,-116.240829
573,C0573,US,ID,Meridian,43.574509,-116.391174
574,C0574,US,ID,Meridian,43.575079,-116.390616
575,C0575,US,ID,Meridian,43.574573,-116.391179
576,C0576,US,ID,Boise,43.582494,-116.195148
577,C0577,US,MD,Linthicum Heights,39.192878,-76.683941
578,C0578,US,MD,Linthicum Heights,39.192428,-76.683691
579,C0579,US,MD,Glen Burnie,39.198595,-76.604576
580,C0580,US,MD,Ellicott City,39.226112,-76.79005
581,C0581,US,MD,Baltimore,39.176847,-76.668067
582,C0582,US,MD,Columbia,39.177029,-76.865631
583,C0583,US,MD,Ijamsville,39.396387,-77.313446
584,C0584,US,MD,Baltimore,39.33888,-76.570176
585,C0585,US,MD,Glen Burnie,39.169551,-76.645208
586,C0586,US,MD,Severn,39.136655,-76.706584
587,C0587,US,MD,Baltimore,39.36925,-76.682073
588,C0588,US,MD,Glen Burnie,39.168492,-76.644353
589,C0589,US,MD,Glen Burnie,39.152788,-76.632675
590,C0590,US,MD,Baltimore,39.328614,-76.614688
591,C0591,US,MD,Pasadena,39.154014,-76.478516
592,C0592,US,MD,Elkridge,39.185202,-76.7887
593,C0593,US,MD,Milford Mill,39.342671,-76.747798
594,C0594,US,MD,Pasadena,39.142418,-76.561464
595,C0595,US,MD,Baltimore,39.367249,-76.553452
596,C0596,US,MD,Baltimore,39.280062,-76.597066
597,C0597,US,MD,Baltimore,39.343114,-76.556993
598,C0598,US,MD,Baltimore,39.291726,-76.516341
599,C0599,US,MD,Randallstown,39.382923,-76.788777
600,C0600,US,MD,Frederick,39.396258,-77.313871
601,C0601,US,MD,Baltimore,39.285027,-76.571238
602,C0602,US,MD,Belcamp,39.478095,-76.253937
603,C0603,US,MD,Baltimore,39.280046,-76.700348
604,C0604,US,DC,Washington,38.928121,-77.043465
605,C0605,US,MD,Fort Meade,39.113016,-76.72758
606,C0606,US,MD,Fort Meade,39.11192,-76.728313
607,C0607,US,MD,Reisterstown,39.43631,-76.830519
608,C0608,US,MD,Pikesville,39.379486,-76.730972
609,C0609,US,MD,Fort Meade,39.120473,-76.740102
610,C0610,US,MD,Odenton,39.083644,-76.691181
611,C0611,US,MD,Baltimore,39.283874,-76.629093
612,C0612,US,MD,Baltimore,39.283408,-76.628862
613,C0613,US,MD,Baltimore,39.293503,-76.516659
614,C0614,US,MD,Randallstown,39.377968,-76.790613
615,C0615,US,MD,Reisterstown,39.436214,-76.830533
616,C0616,US,MD,Randallstown,39.379024,-76.791091
617,C0617,US,MD,beltsville,39.062487,-76.882545
618,C0618,US,MD,Frederick,39.404854,-77.42709
619,C0619,US,MD,Laurel,39.085707,-76.891871
620,C0620,US,MD,Laurel,39.08598,-76.890195
621,C0621,US,MD,Catonsville,39.294597,-76.748917
622,C0622,US,MD,Pikesville,39.408585,-76.688868
623,C0623,US,MD,Baltimore,39.291108,-76.515659
624,C0624,US,MD,Baltimore,39.291569,-76.515888
625,C0625,US,MD,Baltimore,39.293041,-76.51642
626,C0626,US,MD,Baltimore,39.292135,-76.516539
627,C0627,US,MD,Bowie,38.910489,-76.74073
628,C0628,US,MD,Towson,39.419245,-76.649879
629,C0629,US,MD,District Heights,38.852144,-76.913608
630,C0630,US,MD,Gaithersburg,39.119913,-77.238552
631,C0631,US,MD,Cockeysville,39.503539,-76.633899
632,C0632,US,MD,Towson,39.419493,-76.649669
633,C0633,US,MD,Catonsville,39.295673,-76.749225
634,C0634,US,MD,Catonsville,39.295794,-76.750938
635,C0635,US,MD,Catonsville,39.296162,-76.750338
636,C0636,US,MD,Catonsville,39.294226,-76.749117
637,C0637,US,SC,Columbia,33.99151,-81.021478
638,C0638,US,SC,Cayce,33.95131,-81.053805
639,C0639,US,SC,Lexington,33.894305,-81.228493
640,C0640,US,SC,Columbia,33.991882,-81.020342
641,C0641,US,SC,Irmo,34.164426,-81.201398
642,C0642,US,SC,Columbia,34.010956,-81.003407
643,C0643,US,SC,Columbia,34.027327,-81.074089
644,C0644,US,SC,Lexington,33.894739,-81.228869
645,C0645,US,TN,Chattanooga,35.024448,-85.155446
646,C0646,US,TN,Signal Mountain,35.172472,-85.319686
647,C0647,US,TN,Chattanooga,35.024916,-85.155637
648,C0648,US,TN,Chattanooga,35.024917,-85.155737
649,C0649,US,TN,Chattanooga,35.024367,-85.155498
650,C0650,US,TN,Chattanooga,35.023739,-85.155102
651,C0651,US,GA,LaFayette,34.761685,-85.265991
652,C0652,US,SC,Charleston,32.891212,-79.932738
653,C0653,US,SC,Charleston,32.792041,-79.994758
654,C0654,US,SC,Summerville,32.970479,-80.251189
655,C0655,US,SC,Summerville,33.028117,-80.265622
656,C0656,US,SC,North Charleston,32.847336,-79.962607
657,C0657,US,SC,North Charleston,32.968353,-80.062059
658,C0658,US,SC,Goose Creek,32.998695,-80.054537
659,C0659,US,SC,Charleston,32.819634,-80.033882
660,C0660,US,SC,Mount Pleasant,32.787124,-79.863591
661,C0661,US,SC,Mount Pleasant,32.786034,-79.863414
662,C0662,US,SC,Mount Pleasant,32.786478,-79.86187
663,C0663,US,SC,Mount Pleasant,32.787947,-79.863015
664,C0664,US,SC,Mount Pleasant,32.786706,-79.861741
665,C0665,US,SC,North Charleston,32.847349,-79.963006
666,C0666,US,SC,Charleston,32.790219,-79.937797
667,C0667,US,SC,Mount Pleasant,32.78665,-79.862336
668,C0668,US,SC,Mount Pleasant,32.78669,-79.86231
669,C0669,US,SC,Mount Pleasant,32.786638,-79.86231
670,C0670,US,SC,Mount Pleasant,32.841431,-79.843172
671,C0671,US,SC,Mount Pleasant,32.786631,-79.862319
672,C0672,US,SC,Mount Pleasant,32.786464,-79.861951
673,C0673,US,SC,Mount Pleasant,32.786934,-79.862406
674,C0674,US,SC,Mount Pleasant,32.786427,-79.863365
675,C0675,US,SC,Mount Pleasant,32.787349,-79.861238
676,C0676,US,SC,Mount Pleasant,32.78731,-79.863372
677,C0677,US,SC,Charleston,32.816861,-80.071152
678,C0678,US,SC,Mount Pleasant,32.78706,-79.863551
679,C0679,US,SC,Hanahan,32.943273,-80.014783
680,C0680,US,SC,Mount Pleasant,32.791426,-79.867379
681,C0681,US,SC,Mount Pleasant,32.841456,-79.842727
682,C0682,US,IA,Mount Vernon,41.977305,-91.473542
683,C0683,US,IA,North Liberty,41.744138,-91.586631
684,C0684,US,OH,South Euclid,41.507317,-81.540332
685,C0685,US,OH,Parma,41.355871,-81.772404
686,C0686,US,OH,Parma,41.355166,-81.770593
687,C0687,US,OH,Parma,41.355371,-81.770889
688,C0688,US,OH,Richfield,41.249902,-81.652689
689,C0689,US,OH,Avon,41.450324,-82.020862
690,C0690,US,OH,Brunswick,41.239362,-81.824963
691,C0691,US,OH,Lakewood,41.481315,-81.780864
692,C0692,US,OH,Parma,41.354796,-81.771623
693,C0693,US,OH,Avon Lake,41.502978,-82.051853
694,C0694,US,OH,Cleveland,41.501385,-81.679853
695,C0695,US,OH,Strongsville,41.287622,-81.802214
696,C0696,US,OH,Richfield,41.217765,-81.642836
697,C0697,US,OH,Apple Creek,40.770644,-81.78228
698,C0698,US,OH,Richfield,41.21777,-81.64277
699,C0699,US,OH,Medina,41.107828,-81.822682
700,C0700,US,OH,Berea,41.36353,-81.861335
701,C0701,US,OH,Mentor,41.675439,-81.387289
702,C0702,US,OH,Akron,41.071338,-81.509146
703,C0703,US,OH,Mentor,41.676186,-81.38803
704,C0704,US,OH,Mentor,41.675099,-81.388159
705,C0705,US,OH,North Royalton,41.314151,-81.708304
706,C0706,US,OH,Akron,41.070013,-81.508974
707,C0707,US,OH,North Royalton,41.31447,-81.708508
708,C0708,US,OH,Mentor,41.676145,-81.388113
709,C0709,US,OH,Parma,41.377692,-81.744602
710,C0710,US,NC,Charlotte,35.060969,-80.781338
711,C0711,US,NC,Charlotte,35.239733,-80.938597
712,C0712,US,NC,Charlotte,35.240185,-80.938187
713,C0713,US,NC,Charlotte,35.225335,-80.900206
714,C0714,US,NC,Charlotte,35.230557,-80.93633
715,C0715,US,NC,Charlotte,35.056127,-80.754961
716,C0716,US,NC,Mint Hill,35.187757,-80.612546
717,C0717,US,NC,Charlotte,35.282731,-80.79781
718,C0718,US,NC,Charlotte,35.213672,-80.869688
719,C0719,US,NC,Gastonia,35.260154,-81.199804
720,C0720,US,NC,Charlotte,35.34318,-80.760159
721,C0721,US,NC,Charlotte,35.21442,-80.947381
722,C0722,US,NC,Charlotte,35.213441,-80.869638
723,C0723,US,NC,Charlotte,35.208345,-80.838616
724,C0724,US,NC,Charlotte,35.182633,-80.764099
725,C0725,US,NC,Charlotte,35.146264,-80.828155
726,C0726,US,NC,Charlotte,35.225668,-80.900262
727,C0727,US,NC,Concord,35.432085,-80.757524
728,C0728,US,NC,Waxhaw,34.971555,-80.675339
729,C0729,US,NC,Charlotte,35.192995,-80.743048
730,C0730,US,NC,Charlotte,35.322567,-80.848905
731,C0731,US,NC,Waxhaw,34.974057,-80.807669
732,C0732,US,NC,Charlotte,35.212292,-80.834918
733,C0733,US,NC,Charlotte,35.0275,-80.851539
734,C0734,US,NC,Charlotte,35.219631,-80.800584
735,C0735,US,NC,Charlotte,35.028827,-80.850691
736,C0736,US,NC,Charlotte,35.029412,-80.805225
737,C0737,US,NC,Charlotte,35.217423,-80.856722
738,C0738,US,NC,Charlotte,35.14693,-80.827737
739,C0739,US,NC,Charlotte,35.106449,-80.984292
740,C0740,US,NC,Charlotte,35.146203,-80.827861
741,C0741,US,NC,Charlotte,35.342455,-80.759185
742,C0742,US,SC,Fort Mill,35.052984,-80.917147
743,C0743,US,NC,Waxhaw,34.973788,-80.80739
744,C0744,US,NC,Monroe,35.05505,-80.615634
745,C0745,US,NC,Huntersville,35.439288,-80.860629
746,C0746,US,NC,Charlotte,35.343955,-80.742661
747,C0747,US,NC,Monroe,35.055346,-80.616808
748,C0748,US,NC,Charlotte,35.138297,-80.931565
749,C0749,US,NC,Concord,35.404983,-80.663254
750,C0750,US,NC,Waxhaw,34.973639,-80.805322
751,C0751,US,NC,Charlotte,35.059338,-80.850846
752,C0752,US,NC,Belmont,35.271364,-81.034682
753,C0753,US,NC,Monroe,35.055033,-80.616871
754,C0754,US,NC,Charlotte,35.222485,-80.816168
755,C0755,US,NC,Charlotte,35.217311,-80.851247
756,C0756,US,NC,Kannapolis,35.503936,-80.688801
757,C0757,US,NC,Charlotte,35.311862,-80.822026
758,C0758,US,NC,Indian Trail,35.107633,-80.632783
759,C0759,US,NC,Charlotte,35.222103,-80.817934
760,C0760,US,NC,Charlotte,35.146745,-80.827395
761,C0761,US,NC,Charlotte,35.369861,-80.804576
762,C0762,US,NC,Charlotte,35.220573,-80.818057
763,C0763,US,NC,Charlotte,35.161696,-80.737497
764,C0764,US,NC,Charlotte,35.217383,-80.721793
765,C0765,US,NC,Charlotte,35.025442,-80.817003
766,C0766,US,NC,Concord,35.434423,-80.753832
767,C0767,US,NC,Charlotte,35.222079,-80.815834
768,C0768,US,NC,Charlotte,35.161855,-80.736282
769,C0769,US,NC,Charlotte,35.221431,-80.818213
770,C0770,US,NC,Charlotte,35.369822,-80.804861
771,C0771,US,NC,Charlotte,35.219953,-80.816244
772,C0772,US,NC,Charlotte,35.220026,-80.817538
773,C0773,US,NC,Charlotte,35.360366,-80.805454
774,C0774,US,NC,Mint Hill,35.185092,-80.667959
775,C0775,US,NC,Mint Hill,35.185785,-80.666999
776,C0776,US,NC,Charlotte,35.221421,-80.816631
777,C0777,US,NC,Charlotte,35.025377,-80.81675
778,C0778,US,NC,Charlotte,35.025357,-80.815418
779,C0779,US,NC,Mint Hill,35.18576,-80.667711
780,C0780,US,NC,Charlotte,35.248444,-80.79857
781,C0781,US,NC,Charlotte,35.220321,-80.817886
782,C0782,US,NC,Charlotte,35.162756,-80.736958
783,C0783,US,NC,Charlotte,35.22082,-80.815478
784,C0784,US,NC,Charlotte,35.189197,-80.741956
785,C0785,US,NC,Charlotte,35.221749,-80.815497
786,C0786,US,NC,Charlotte,35.208555,-80.839012
787,C0787,US,NC,Charlotte,35.161872,-80.736218
788,C0788,US,NC,Charlotte,35.187904,-80.742658
789,C0789,US,NC,Charlotte,35.232238,-80.853382
790,C0790,US,NC,Charlotte,35.221021,-80.818285
791,C0791,US,NC,Charlotte,35.162386,-80.737306
792,C0792,US,NC,Charlotte,35.221175,-80.816401
793,C0793,US,NC,Charlotte,35.16189,-80.736189
794,C0794,US,NC,Charlotte,35.221318,-80.817374
795,C0795,US,NC,Charlotte,35.221701,-80.816505
796,C0796,US,NC,Charlotte,35.221198,-80.816676
797,C0797,US,NC,Charlotte,35.22255,-80.817325
798,C0798,US,NC,Charlotte,35.221081,-80.816878
799,C0799,US,NC,Charlotte,35.221574,-80.815451
800,C0800,US,NC,Charlotte,35.220826,-80.818169
801,C0801,US,NC,Charlotte,35.232384,-80.854315
802,C0802,US,NC,Charlotte,35.222626,-80.81703
803,C0803,US,NC,Charlotte,35.220295,-80.817874
804,C0804,US,NC,Charlotte,35.220945,-80.815878
805,C0805,US,NC,Charlotte,35.221504,-80.817962
806,C0806,US,NC,Charlotte,35.221968,-80.815621
807,C0807,US,NC,Concord,35.404541,-80.744759
808,C0808,US,NC,Charlotte,35.221243,-80.816798
809,C0809,US,OH,Columbus,40.052455,-82.91993
810,C0810,US,OH,New Albany,40.087219,-82.805181
811,C0811,US,OH,Columbus,39.999368,-82.890402
812,C0812,US,OH,Columbus,39.99384,-82.921523
813,C0813,US,OH,Gahanna,40.048571,-82.865669
814,C0814,US,OH,Lewis Center,40.153211,-83.009891
815,C0815,US,OH,Columbus,40.065877,-83.066086
816,C0816,US,OH,Columbus,39.962033,-83.005934
817,C0817,US,OH,Dublin,40.108401,-83.171689
818,C0818,US,OH,Dublin,40.109693,-83.171833
819,C0819,US,OH,Galloway,39.939354,-83.159871
820,C0820,US,OH,Hilliard,40.006067,-83.138527
821,C0821,US,OH,Bexley,39.977011,-82.924808
822,C0822,US,OH,Galloway,39.938687,-83.160747
823,C0823,US,OH,Columbus,39.998103,-83.032791
824,C0824,US,OH,Dublin,40.109225,-83.172192
825,C0825,US,OH,Galloway,39.940464,-83.159864
826,C0826,US,OH,Dublin,40.091252,-83.158436
827,C0827,US,OH,Groveport,39.859364,-82.906484
828,C0828,US,OH,Hilliard,40.022662,-83.15378
829,C0829,US,OH,Hilliard,40.022603,-83.153396
830,C0830,US,OH,Galena,40.231674,-82.949349
831,C0831,US,OH,Dublin,40.093618,-83.159835
832,C0832,US,OH,Columbus,40.072568,-82.926257
833,C0833,US,OH,Columbus,40.0846,-82.97543
834,C0834,US,OH,Dublin,40.057715,-83.16319
835,C0835,US,OH,Columbus,39.992706,-83.04577
836,C0836,US,OH,Westerville,40.096165,-82.853041
837,C0837,US,OH,Dublin,40.090808,-83.16029
838,C0838,US,OH,Richfield,41.217754,-81.642733
839,C0839,US,OH,Columbus,40.135483,-83.010119
840,C0840,US,OH,Columbus,39.985558,-82.912901
841,C0841,US,OH,Columbus,40.084413,-82.976096
842,C0842,US,OH,Groveport,39.860169,-82.907318
843,C0843,US,OH,Columbus,39.957981,-82.934389
844,C0844,US,OH,Columbus,40.054047,-82.980328
845,C0845,US,OH,Columbus,40.053301,-82.980264
846,C0846,US,OH,Columbus,40.053155,-82.980469
847,C0847,US,CO,Colorado Springs,38.919148,-104.715227
848,C0848,US,CO,Colorado Springs,38.874203,-104.694102
849,C0849,US,CO,Colorado Springs,38.954063,-104.698272
850,C0850,US,CO,Colorado Springs,38.752065,-104.835011
851,C0851,US,CO,Colorado Springs,38.82484,-104.854312
852,C0852,US,CO,Colorado Springs,38.782381,-104.810599
853,C0853,US,CO,Colorado Springs,38.930978,-104.815065
854,C0854,US,CO,Colorado Springs,38.846217,-104.78595
855,C0855,US,CO,Colorado Springs,38.846002,-104.793834
856,C0856,US,CO,Colorado Springs,38.965142,-104.78799
857,C0857,US,CO,Colorado Springs,38.82418,-104.853041
858,C0858,US,CO,Colorado Springs,38.824625,-104.854168
859,C0859,US,CO,Colorado Springs,38.824652,-104.854299
860,C0860,US,CO,Peyton,38.97464,-104.60587
861,C0861,US,CO,Monument,39.081349,-104.843288
862,C0862,US,CO,Colorado Springs,38.917868,-104.75086
863,C0863,US,CO,Colorado Springs,38.825092,-104.852555
864,C0864,US,CO,Colorado Springs,38.75874,-104.819563
865,C0865,US,CO,Colorado Springs,38.934552,-104.696122
866,C0866,US,CO,Colorado Springs,38.729548,-104.717718
867,C0867,US,CO,Colorado Springs,38.851514,-104.804542
868,C0868,US,CO,Denver,39.764655,-104.905183
869,C0869,US,CO,Denver,39.765752,-104.903203
870,C0870,US,CO,Denver,39.765326,-104.903
871,C0871,US,CO,Colorado Springs,38.96333,-104.789208
872,C0872,US,CO,Denver,39.765783,-104.903174
873,C0873,US,CO,Colorado Springs,38.848925,-104.759138
874,C0874,US,CO,Denver,39.765384,-104.905548
875,C0875,US,CO,Denver,39.766537,-104.904282
876,C0876,US,CO,Colorado Springs,38.838951,-104.845668
877,C0877,US,CO,Monument,39.065143,-104.833966
878,C0878,US,CO,Colorado Springs,39.002865,-104.8042
879,C0879,US,CO,Colorado Springs,38.867808,-104.685566
880,C0880,US,CO,Denver,39.765683,-104.905445
881,C0881,US,CO,Colorado Springs,38.917675,-104.683878
882,C0882,US,CO,Denver,39.76455,-104.902743
883,C0883,US,CO,Colorado Springs,38.839199,-104.845158
884,C0884,US,CO,Monument,39.09306,-104.844644
885,C0885,US,CO,Aurora,39.697029,-104.8099
886,C0886,US,CO,Aurora,39.696896,-104.808542
887,C0887,US,CO,Colorado Springs,38.977996,-104.760834
888,C0888,US,TX,Corpus Christi,27.832321,-97.571911
889,C0889,US,TX,Corpus Christi,27.705557,-97.401704
890,C0890,US,KY,Burlington,39.036422,-84.718026
891,C0891,US,KY,Burlington,39.035802,-84.718348
892,C0892,US,KY,Fort Mitchell,39.049714,-84.551154
893,C0893,US,OH,Cincinnati,39.204232,-84.581259
894,C0894,US,OH,Cincinnati,39.104989,-84.557115
895,C0895,US,KY,Florence,39.003083,-84.62777
896,C0896,US,OH,Mason,39.328238,-84.294417
897,C0897,US,OH,Cincinnati,39.123053,-84.499166
898,C0898,US,OH,Cincinnati,39.177084,-84.41851
899,C0899,US,KY,Florence,39.001868,-84.628591
900,C0900,US,OH,Fairfield,39.308364,-84.485972
901,C0901,US,OH,Mason,39.354301,-84.334725
902,C0902,US,OH,Cincinnati,39.157346,-84.575427
903,C0903,US,OH,Cincinnati,39.290467,-84.374046
904,C0904,US,KY,Hebron,39.075481,-84.662665
905,C0905,US,OH,Fairfield,39.308287,-84.486679
906,C0906,US,OH,Mason,39.354032,-84.335691
907,C0907,US,OH,Fairfield,39.306594,-84.486181
908,C0908,US,FL,New Smyrna Beach,29.023861,-80.980508
909,C0909,US,FL,Port Orange,29.11704,-81.03384
910,C0910,US,FL,Holly Hill,29.232085,-81.028149
911,C0911,US,FL,New Smyrna Beach,29.025491,-80.980584
912,C0912,US,FL,Port Orange,29.116819,-81.03491
913,C0913,US,FL,New Smyrna Beach,29.0245,-80.980366
914,C0914,US,FL,Port Orange,29.1154,-81.034238
915,C0915,US,FL,Port Orange,29.115963,-81.034683
916,C0916,US,FL,New Smyrna Beach,29.024688,-80.980366
917,C0917,US,FL,Port Orange,29.116212,-81.034583
918,C0918,US,FL,Winter Garden,28.473037,-81.624281
919,C0919,US,FL,Winter Garden,28.473452,-81.623991
920,C0920,US,FL,Winter Garden,28.472497,-81.623609
921,C0921,US,TX,Dallas,32.817592,-96.819127
922,C0922,US,TX,Dallas,32.826579,-96.847534
923,C0923,US,TX,Dallas,32.826672,-96.847635
924,C0924,US,TX,Dallas,32.826672,-96.847624
925,C0925,US,TX,Dallas,32.826107,-96.846618
926,C0926,US,TX,Rowlett,32.906833,-96.524621
927,C0927,US,TX,Dallas,32.826507,-96.847597
928,C0928,US,TX,Dallas,32.826512,-96.847341
929,C0929,US,TX,Dallas,32.825995,-96.848441
930,C0930,US,TX,Dallas,32.823881,-96.789914
931,C0931,US,TX,Rowlett,32.906704,-96.56635
932,C0932,US,TX,DFW Airport,32.899833,-97.040301
933,C0933,US,TX,Dallas,32.825516,-96.859316
934,C0934,US,TX,Dallas,32.819102,-96.809087
935,C0935,US,TX,Plano,33.080743,-96.739564
936,C0936,US,TX,Dallas,32.824741,-96.790031
937,C0937,US,TX,Dallas,32.824396,-96.789414
938,C0938,US,TX,Dallas,32.824535,-96.790136
939,C0939,US,TX,Dallas,32.806222,-96.794152
940,C0940,US,TX,Dallas,32.823515,-96.791135
941,C0941,US,TX,Frisco,33.150364,-96.862211
942,C0942,US,TX,Dallas,32.932589,-96.747242
943,C0943,US,TX,Forney,32.757929,-96.456648
944,C0944,US,TX,Dallas,32.950872,-96.824533
945,C0945,US,TX,Dallas,32.824204,-96.791087
946,C0946,US,TX,Dallas,32.824605,-96.789491
947,C0947,US,TX,Dallas,32.930777,-96.82193
948,C0948,US,TX,Dallas,32.814518,-96.816507
